날짜,가임암소 수,도축 수,암송아지가격,숫송아지가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체 중량,생산량,출생두수,사육비,도매 가격,소비자 가격
20200521,1.462701018,-0.435526406,1.168568252,1.30853515,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.956026197,1.328942067
20200524,1.462701018,-0.435526406,1.122590358,1.326793765,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,-2.985332192,1.47065193
20200525,1.462701018,-0.435526406,1.143608824,1.412870097,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.925395554,1.618693975
20200526,1.462701018,-0.435526406,1.144922478,1.3993935,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.782067264,1.724266731
20200527,1.462701018,-0.435526406,1.146236132,1.385916902,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.816743463,1.444995676
20200528,1.462701018,-0.435526406,1.147549786,1.372440305,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,1.045198031,1.627864721
20200531,1.462701018,-0.435526406,1.143608824,1.392003107,2.185435091,3.190748626,-2.52260697,2.217432662,-2.178112851,-1.603356215,-2.171982117,-2.576730978,1.756036815
20200601,1.462701018,-0.032354907,1.139667862,1.41156591,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.071035591,1.756036815
20200602,1.462701018,-0.032354907,1.150614979,1.421999404,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.074503211,1.575351282
20200603,1.462701018,-0.032354907,1.161562097,1.432432899,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.57557429,1.828856907
20200604,1.462701018,-0.032354907,1.172509214,1.442866394,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.921349998,1.828856907
20200607,1.462701018,-0.032354907,1.24476019,1.463733383,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,-1.029016619,1.899275136
20200608,1.462701018,-0.032354907,1.22899634,1.46112501,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.214941818,1.899275136
20200609,1.462701018,-0.032354907,1.216297684,1.465472299,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.140387989,1.905825669
20200610,1.462701018,-0.032354907,1.203599028,1.469819589,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.206850704,1.650245708
20200611,1.462701018,-0.032354907,1.190900372,1.474166878,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.715604549,1.535829733
20200614,1.462701018,-0.032354907,1.190900372,1.437649646,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.021502628,1.833333104
20200615,1.462701018,-0.032354907,1.184332101,1.445474768,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.034625582,1.778090276
20200616,1.462701018,-0.032354907,1.177325946,1.433302357,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.005728749,1.490631055
20200617,1.462701018,-0.032354907,1.17031979,1.421129946,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,2.028846215,1.206337925
20200618,1.462701018,-0.032354907,1.163313636,1.408957536,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.035951044,1.285053496
20200621,1.462701018,-0.032354907,1.175136522,1.41156591,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,-2.005151628,1.569892504
20200622,1.462701018,-0.032354907,1.172509214,1.412870097,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.983767156,1.602754344
20200623,1.462701018,-0.032354907,1.168568252,1.418521572,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.953136514,1.602754344
20200624,1.462701018,-0.032354907,1.16462729,1.42417305,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.996481763,1.43582493
20200625,1.462701018,-0.032354907,1.160686327,1.429824525,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.124953289,1.537030664
20200628,1.462701018,-0.032354907,1.144922478,1.345052381,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,-1.849108731,1.874055584
20200629,1.462701018,-0.032354907,1.137040554,1.334618886,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.949090957,1.874055584
20200630,1.462701018,-0.032354907,1.125655551,1.345052381,2.169449139,2.501568881,-2.112897704,2.217432662,-2.175097963,-1.60337308,-2.171982117,1.969896676,1.8373726
20200701,2.137132486,-0.410829941,1.11427055,1.355485876,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,2.032313835,1.791518869
20200702,2.137132486,-0.410829941,1.102885547,1.36591937,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.357283824,1.840866217
20200705,2.137132486,-0.410829941,1.059534962,1.377657052,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,-1.725430287,1.781256367
20200706,2.137132486,-0.410829941,1.034575534,1.352877502,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,2.239793094,1.737913674
20200707,2.137132486,-0.410829941,1.020125339,1.341574549,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,2.10051036,1.795776715
20200708,2.137132486,-0.410829941,1.005675144,1.330271597,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,2.210318324,1.883553857
20200709,2.137132486,-0.410829941,0.991224949,1.318968644,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.980299536,1.912267026
