날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20150410,-0.0015672045002826833,0.6672482521030073,-1.5543457320188083,-1.5039007420461425,-1.95657569839478,-2.4398718732345346,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150413,-0.0015672045002826833,0.6672482521030073,-1.5678439331585314,-1.5061898917611776,-1.8728054568676331,-2.4689121522089676,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150414,-0.0015672045002826833,0.6672482521030073,-1.5813421342982548,-1.5084790414762128,-1.801527268901552,-2.447174399526351,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150415,-0.0015672045002826833,0.6672482521030073,-1.5948403354379779,-1.5107681911912485,-1.6236992123263807,-2.468402673630469,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150416,-0.0015672045002826833,0.6672482521030073,-1.5948403354379779,-1.5107681911912485,-1.8088755357021788,-2.755408939518143,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150417,-0.0015672045002826833,0.6672482521030073,-1.6542324204527599,-1.5162621505073335,-1.8713358035075076,-2.677798369393488,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150420,-0.0015672045002826833,0.6672482521030073,-1.6582818807946769,-1.5089368714192202,-1.8353292961844359,-2.604603280282489,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150421,-0.0015672045002826833,0.6672482521030073,-1.6623313411365939,-1.5016115923311066,-1.5267020905581055,-2.6134342423098023,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150422,-0.0015672045002826833,0.6672482521030073,-1.6663808014785109,-1.4942863132429938,-1.5222931304777292,-2.665570883509516,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150423,-0.0015672045002826833,0.6672482521030073,-1.6596317009086492,-1.4929128234139726,-1.7280446008952828,-2.281084382935733,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150424,-0.0015672045002826833,0.6672482521030073,-1.6555822405667322,-1.5354910081136306,-1.8603134033065674,-2.3498639910330748,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150427,-0.0015672045002826833,0.6672482521030073,-1.6465834398069168,-1.5208404499374037,-1.8081407090221162,-2.336957200377771,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150428,-0.0015672045002826833,0.6672482521030073,-1.6375846390471012,-1.5061898917611776,-1.6552967595690764,-2.336957200377771,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150429,-0.0015672045002826833,0.6672482521030073,-1.628585838287286,-1.4915393335849514,-1.5296413972783562,-2.336957200377771,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150430,-0.0015672045002826833,0.6672482521030073,-1.624536377945369,-1.483298394610824,-1.8103451890623043,-2.808394711682021,0.41370384061000687,-1.491451873621216,-1.4502264323316716,-0.9089337661857606,1.5836844184475425,-1.448933337990515,-1.4090164766682314
20150504,-0.0015672045002826833,-0.11450730264150101,-1.611713086862632,-1.485358629354356,-2.4643409343180998,-2.778675127936256,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150506,-0.0015672045002826833,-0.11450730264150101,-1.5988897957798949,-1.4874188640978878,-1.8250417226635582,-2.9082525130677914,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150507,-0.0015672045002826833,-0.11450730264150101,-1.6096883566916733,-1.440720209911166,-1.9154254043112693,-2.561127774917256,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150508,-0.0015672045002826833,-0.11450730264150101,-1.5934905153240055,-1.4434671895692086,-2.026384233000736,-2.561127774917256,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150511,-0.0015672045002826833,-0.11450730264150101,-1.5763927938803561,-1.435684080538088,-2.0770872739250614,-2.4098126371031037,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150512,-0.0015672045002826833,-0.11450730264150101,-1.559295072436707,-1.4279009715069684,-1.8169586291828685,-2.414058291923927,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
