날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20180723,724583,54057,3208.5,3925.5,15603,81029,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180724,724583,54057,3199.25,3929.75,17488,81029,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180725,724583,54057,3190,3934,17315,80571,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180726,724583,54057,3179,3942,17542,78364,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180727,724583,54057,3169,3919,17240,78278,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180730,724583,54057,3158.0,3919.0,13895,79848,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180731,724583,54057,3152.5,3919.0,17608,78971,101.8,103.93,108.13,412.24458910000004,78166,8406394,245
20180801,724583,63499,3147,3919,17908,79400,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180802,724583,63499,3150,3919,18593,79647,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180803,724583,63499,3139,3924,17544,79353,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180806,724583,63499,3080.0,3905.5,17034,79606,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180807,724583,63499,3050.5,3896.25,18388,79156,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180808,724583,63499,3021,3887,18141,78806,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180809,724583,63499,3016,3881,18113,79485,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180810,724583,63499,3002,3901,18001,78826,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180813,724583,63499,2984.5,3897.5,17309,78577,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180814,724583,63499,2975.75,3895.75,18208,78577,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180816,724583,63499,2967,3894,18419,77997,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180817,724583,63499,2973,3908,17669,78608,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180820,724583,63499,2971.0,3919.5,16581,79340,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180821,724583,63499,2970.0,3925.25,18359,79026,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180822,724583,63499,2969,3931,18230,78847,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180823,724583,63499,3021,3914,17983,79985,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180824,724583,63499,3034,3933,17510,80691,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180827,724583,63499,3012.5,3922.5,17750,81597,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180828,724583,63499,3001.75,3917.25,18054,81597,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180829,724583,63499,2991,3912,18195,81556,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180830,724583,63499,2994,3925,17891,81059,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180831,724583,63499,2988,3925,17374,80623,99.9,104.85,118.13,417.1959449,68137,8406394,245
20180903,724583,76282,2964.0,3930.0,17476,81558,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180904,724583,76282,2952.0,3932.5,18326,81687,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180905,724583,76282,2940,3935,18428,81742,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180906,724583,76282,2907,3885,18312,80381,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180907,724583,76282,2904,3884,18089,80090,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180910,724583,76282,2912.5,3865.5,17651,81082,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180911,724583,76282,2916.75,3856.25,18825,81280,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180912,724583,76282,2921,3847,18846,80788,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180913,724583,76282,2906.666666666667,3844.3333333333335,18782,82994,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180914,724583,76282,2899.5,3843.0,18393,82994,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180917,724583,76282,2892.333333333333,3841.6666666666665,17990,83347,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180918,724583,76282,2885.1666666666665,3840.3333333333335,18314,83388,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180919,724583,76282,2878,3839,18116,82894,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180920,724583,76282,2878,3839,17276,80019,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180921,724583,76282,2928,3803,16567,81139,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20180928,724583,76282,2986,3802,17726,82925,100.7,105.65,124.93,414.63703389999995,53853,8406394,245
20181001,652865,58137,2984.5,3806.5,18146,82925,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181002,652865,58137,2983.75,3808.75,18553,82925,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181004,652865,58137,2983,3811,18808,84800,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181005,652865,58137,2886,3742,18555,84794,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181008,652865,58137,2876.6666666666665,3788.0,17680,85400,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181010,652865,58137,2872,3811,18678,85316,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181011,652865,58137,2889.0,3753.3333333333335,18400,84994,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181012,652865,58137,2897.5,3724.5,18252,83694,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181015,652865,58137,2906.0,3695.6666666666665,16929,83569,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181016,652865,58137,2914.5,3666.8333333333335,18096,83569,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181017,652865,58137,2923,3638,18290,82950,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181018,652865,58137,2908,3621,17494,84293,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181019,652865,58137,2797,3511,17192,84583,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181022,652865,58137,2803.0,3444.0,16269,85887,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181023,652865,58137,2806.0,3410.5,17661,85887,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181024,652865,58137,2809,3377,17277,86250,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181025,652865,58137,2899,3435,17095,85118,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181026,652865,58137,2899,3435,17072,85118,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181029,652865,58137,2870.5,3419.0,16080,85270,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181030,652865,58137,2856.25,3411.0,17484,85270,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181031,652865,58137,2842,3403,17568,84444,99.9,105.46,119.37,419.6764993,51968,8406394,245
20181101,652865,54302,2820,3375,17878,83367,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181102,652865,54302,2402,3115,17779,83562,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181105,652865,54302,2492.5,3148.0,17588,84911,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181106,652865,54302,2537.75,3164.5,18242,85397,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181107,652865,54302,2583,3181,18013,85525,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181108,652865,54302,2545,3329,17927,83688,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181109,652865,54302,2495,3178,17714,82870,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181112,652865,54302,2514.666666666667,3180.666666666667,16533,83609,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181113,652865,54302,2524.5,3182.0,17802,83264,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181114,652865,54302,2534.333333333333,3183.3333333333335,17508,83264,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181115,652865,54302,2544.166666666667,3184.6666666666665,17189,80341,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181116,652865,54302,2554,3186,17006,80429,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181119,652865,54302,2559.777777777778,3163.5555555555557,16624,80018,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181120,652865,54302,2562.666666666667,3152.333333333334,17509,81106,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181121,652865,54302,2565.5555555555557,3141.1111111111113,17490,80739,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181122,652865,54302,2568.4444444444443,3129.8888888888887,17466,85154,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181123,652865,54302,2571.3333333333335,3118.666666666667,17036,85439,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181126,652865,54302,2574.222222222222,3107.4444444444443,14222,85166,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181127,652865,54302,2577.111111111111,3096.222222222222,17693,85166,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181128,652865,54302,2580,3085,17623,87651,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181129,652865,54302,2571,3074,17778,87582,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181130,652865,54302,2571,3074,17600,87582,96.5,104.71,112.74,421.5920297,45356,8406394,245
20181203,652865,65168,2581.0,3083.0,16585,87763,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181204,652865,65168,2586.0,3087.5,18034,88191,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181205,652865,65168,2591,3092,17859,88191,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181206,652865,65168,2621,3086,17848,84915,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181207,652865,65168,2583,3087,17436,84915,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181210,652865,65168,2576.0,3073.5,16589,85072,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181211,652865,65168,2572.5,3066.75,17881,85072,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181212,652865,65168,2569,3060,17687,85072,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181213,652865,65168,2588,3076,17332,83356,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181214,652865,65168,2604,3062,16972,82944,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181217,652865,65168,2619.5,3073.5,15751,82944,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181218,652865,65168,2627.25,3079.25,17340,81730,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181219,652865,65168,2635,3085,17053,82161,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181220,652865,65168,2641,3065,16854,81637,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181221,652865,65168,2641,3031,16136,79666,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181224,652865,65168,2599.666666666667,2989.0,15899,79666,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181226,652865,65168,2579,2968,16999,79637,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181227,652865,65168,2479,2723,17296,78585,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181228,652865,65168,2479,2723,17239,79858,97.6,104.35,112.81,425.8049409,49410,8406394,245
20181231,652865,65168,2465.0,2761.666666666667,17020,80827,97.6,104.35,112.81,425.8049409,49410,8406394,245
20190102,621137,102421,2458,2781,18076,81074,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190103,621137,102421,2474.0,2831.0,18296,78215,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190104,621137,102421,2482,2856,18388,78215,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190107,621137,102421,2518.0,2942.5,17619,78215,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190108,621137,102421,2536.0,2985.75,18668,78215,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190109,621137,102421,2554,3029,18743,77676,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190110,621137,102421,2554,3029,18675,79882,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190111,621137,102421,2577,3035,18019,79735,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190114,621137,102421,2569.4444444444443,3058.777777777778,17474,80061,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190115,621137,102421,2565.666666666667,3070.666666666667,18038,80088,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190116,621137,102421,2561.8888888888887,3082.5555555555557,18011,81400,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190117,621137,102421,2558.1111111111113,3094.4444444444443,17939,82174,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190118,621137,102421,2554.3333333333335,3106.333333333333,17305,82231,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190121,621137,102421,2550.5555555555557,3118.222222222222,16544,82060,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190122,621137,102421,2546.777777777778,3130.1111111111113,17061,82712,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190123,621137,102421,2543,3142,17002,82712,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190124,621137,102421,2516,3133,16847,83091,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190125,621137,102421,2552,3127,16412,82889,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190128,621137,102421,2552.0,3127.0,17082,83388,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190129,621137,102421,2552.0,3127.0,17883,83779,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190130,621137,102421,2552.0,3127.0,18283,82194,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190131,621137,102421,2552,3127,18064,79467,98.3,104.24,112.46,426.7675808999999,52854,8700288,249
20190201,621137,33368,2645,3022,17502,80015,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190207,621137,33368,2542,3108,17502,81985,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190208,621137,33368,2542,3108,18170,81133,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190211,621137,33368,2538.5,3105.5,18070,79825,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190212,621137,33368,2536.75,3104.25,17839,79075,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190213,621137,33368,2535,3103,17821,79500,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190214,621137,33368,2535,3103,17524,80632,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190215,621137,33368,2535,3103,17468,79665,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190218,621137,33368,2535.0,3103.0,16824,81057,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190219,621137,33368,2535.0,3103.0,17269,80474,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190220,621137,33368,2535,3103,17538,78309,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190221,621137,33368,2535,3103,17971,79725,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190222,621137,33368,2535,3103,17414,79248,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190225,621137,33368,2535.0,3103.0,18455,77745,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190226,621137,33368,2535.0,3103.0,18007,78685,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190227,621137,33368,2535,3103,17918,78888,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190228,621137,33368,2535,3103,17690,79731,100.3,104.69,113.64,426.6683068,67792,8700288,249
20190304,621137,49672,2535.0,3103.0,15430,78418,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190305,621137,49672,2535.0,3103.0,17798,78127,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190306,621137,49672,2535,3103,17744,77821,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190307,621137,49672,2810,3450,17762,77378,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190308,621137,49672,2740,3375,17386,77066,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190311,621137,49672,2756.5,3358.5,17542,76848,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190312,621137,49672,2764.75,3350.25,17934,76350,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190313,621137,49672,2773,3342,17308,76232,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190314,621137,49672,2745,3302,17173,76875,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190315,621137,49672,2801,3355,16972,78235,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190318,621137,49672,2812.5,3376.5,16277,78944,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190319,621137,49672,2818.25,3387.25,17322,79221,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190320,621137,49672,2824,3398,17238,79097,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190321,621137,49672,2838,3431,17285,79126,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190322,621137,49672,2831,3415,17255,79274,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190325,621137,49672,2828.5,3370.5,17452,79120,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190326,621137,49672,2827.25,3348.25,17523,79606,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190327,621137,49672,2826,3326,17573,79263,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190328,621137,49672,2826,3326,17824,78491,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190329,621137,49672,2843,3321,16978,78491,100.5,104.49,111.41,422.79848939999994,119302,8700288,249
20190401,715421,60372,2854.0,3340.5,17079,78491,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190402,715421,60372,2859.5,3350.25,17759,78220,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190403,715421,60372,2865,3360,17797,78963,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190404,715421,60372,2855,3384,18010,78891,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190405,715421,60372,2861,3410,17736,78406,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190408,715421,60372,2858.0,3412.5,17691,78949,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190409,715421,60372,2856.5,3413.75,17859,78949,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190410,715421,60372,2855,3415,17592,78377,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190411,715421,60372,2844,3411,17406,78143,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190412,715421,60372,2826,3406,17380,77735,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190415,715421,60372,2837.0,3436.0,16825,78000,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190416,715421,60372,2842.5,3451.0,17496,78944,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190417,715421,60372,2848,3466,17262,78944,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190418,715421,60372,2850,3475,17175,78518,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190419,715421,60372,2874,3425,15458,78270,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190422,715421,60372,2869.5,3442.0,15177,78938,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190423,715421,60372,2867.25,3450.5,17301,78938,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190424,715421,60372,2865,3459,17104,77791,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190425,715421,60372,2885,3536,17109,79426,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190426,715421,60372,2899,3546,16533,79761,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190429,715421,60372,2902.2,3586.4,15422,79628,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190430,715421,60372,2903.8,3606.6,17178,79628,102.4,104.87,112.93,422.3138653,134172,8700288,249
20190501,715421,54002,2905.3999999999996,3626.8,17254,79628,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190502,715421,54002,2907,3647,16827,77672,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190503,715421,54002,2912.0,3673.5,16071,78035,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190507,715421,54002,2914.5,3686.75,14461,77262,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190508,715421,54002,2917,3700,17476,78047,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190509,715421,54002,2920.3333333333335,3724.0,17381,78858,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190510,715421,54002,2922,3736,17038,77886,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190513,715421,54002,2942.0,3731.5,15592,79064,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190514,715421,54002,2952.0,3729.25,17962,79974,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190515,715421,54002,2962,3727,17889,80441,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190516,715421,54002,3058,3723,17983,79492,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190517,715421,54002,3063,3750,17580,79373,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190520,715421,54002,3007.5,3770.0,16767,79838,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190521,715421,54002,2979.75,3780.0,18149,79492,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190522,715421,54002,2952,3790,18150,78978,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190523,715421,54002,2943,3777,18019,80400,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190524,715421,54002,2956,3792,16733,79109,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190527,715421,54002,2958.0,3784.5,15551,80222,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190528,715421,54002,2959.0,3780.75,18071,79944,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190529,715421,54002,2960,3777,18043,79750,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190530,715421,54002,2976,3799,18386,79657,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190531,715421,54002,3000,3805,17785,79874,98.7,105.05,111.54,420.21327149999996,120441,8700288,249
20190603,715421,50155,3018.0,3835.5,15710,81154,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190604,715421,50155,3027.0,3850.75,18601,81154,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190605,715421,50155,3036,3866,18332,80706,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190606,715421,50155,3035.3333333333335,3862.0,17088,80706,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190607,715421,50155,3035,3860,18354,80385,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190610,715421,50155,3069.5,3861.0,15122,80385,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190611,715421,50155,3086.75,3861.5,18243,80385,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190612,715421,50155,3104,3862,18075,81881,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190613,715421,50155,3097,3870,17837,82217,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190614,715421,50155,3090,3861,17981,82217,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190617,715421,50155,3121.5,3936.0,16647,83076,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190618,715421,50155,3137.25,3973.5,18211,83076,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190619,715421,50155,3153,4011,17713,83209,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190620,715421,50155,3151,4004,17496,81035,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190621,715421,50155,3143,3996,17579,80630,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190624,715421,50155,3175.0,3921.0,16246,80406,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190625,715421,50155,3191.0,3883.5,17892,79308,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190626,715421,50155,3207,3846,17508,79068,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190627,715421,50155,3146,3968,17480,78711,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190628,715421,50155,3128,3956,17155,78287,98.4,104.88,109.36,419.14418880000005,95473,8700288,249
20190701,756626,59972,3141.5,3966.0,18008,79069,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190702,756626,59972,3148.25,3971.0,17949,79186,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190703,756626,59972,3155,3976,18063,79722,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190704,756626,59972,3158,3979,18258,80809,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190705,756626,59972,3144,3977,17774,81463,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190708,756626,59972,3145.5,3979.0,16210,83503,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190709,756626,59972,3146.25,3980.0,18213,83648,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190710,756626,59972,3147,3981,17600,83648,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190711,756626,59972,3132,3986,17632,84444,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190712,756626,59972,3089,3960,17472,83226,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190715,756626,59972,3071.5,3937.5,17339,84538,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190716,756626,59972,3062.75,3926.25,17741,84859,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190717,756626,59972,3054,3915,17571,84794,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190718,756626,59972,3048,3898,17489,84276,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190719,756626,59972,3017,3849,16736,83591,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190722,756626,59972,2950.0,3766.0,15659,84026,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190723,756626,59972,2916.5,3724.5,17738,84706,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190724,756626,59972,2883,3683,17375,84706,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190725,756626,59972,2909,3688,17014,82506,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190726,756626,59972,2984,3693,16564,81519,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190729,756626,59972,3008.0,3735.5,15838,81711,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190730,756626,59972,3020.0,3756.75,17346,81642,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190731,756626,59972,3032,3778,17455,82568,96.9,104.56,107.82,418.8124532,80405,8700288,249
20190801,756626,87484,3319,3487,17617,83179,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190802,756626,87484,3063,3675,17831,83912,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190805,756626,87484,3039.0,3724.0,13439,84826,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190806,756626,87484,3027.0,3748.5,17907,85089,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190807,756626,87484,3015,3773,17874,84364,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190808,756626,87484,3069,3766,17715,83421,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190809,756626,87484,3073,3765,17552,83615,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190812,756626,87484,3048.0,3780.5,15772,83823,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190813,756626,87484,3035.5,3788.25,17926,83339,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190814,756626,87484,3023,3796,17809,84263,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
20190815,756626,87484,3027.666666666667,3823.3333333333335,17920,84263,93.5,104.81,109.54,419.92277989999997,72646,8700288,249
